% Model,spaceplate_double_3d_PA.mph
% Version,COMSOL 6.2.0.415
% Date,"Aug 5 2025, 16:35"
% Table,Table 4 - Surface Average 2
% freq (Hz),abs(acpr2.p_t)^2 (kg^2/(m^2*s^4))
15530,0.004166552904798845
15535,0.004172256477208316
15540,0.004178012495705617
15545,0.004183821261577901
15550,0.004189683079183942
15555,0.004195598255985206
15560,0.004201567102578718
15565,0.004207589932728423
15570,0.004213667063404095
15575,0.004219798814803256
15580,0.004225985510398017
15585,0.00423222747695954
15590,0.004238525044602103
15595,0.004244878546811604
15600,0.004251288320483871
15605,0.004257754705961757
15610,0.004264278047071479
15615,0.004270858691161319
15620,0.004277496989137947
15625,0.004284193295505968
15630,0.004290947968408063
15635,0.004297761369662138
15640,0.004304633864804208
15645,0.004311565823128169
15650,0.004318557617726186
15655,0.004325609625533646
15660,0.004332722227365629
15665,0.004339895807971099
15670,0.004347130756065434
15675,0.0043544274643770855
15680,0.004361786329698499
15685,0.0043692077529278
15690,0.004376692139114276
15695,0.00438423989750743
15700,0.004391851441602943
15705,0.00439952718919298
15710,0.004407267562413026
15715,0.004415072987793578
15720,0.00442294389630925
15725,0.0044308807234310224
15730,0.0044388839091770846
15735,0.004446953898166553
15740,0.0044550911396721085
15745,0.004463296087674639
15750,0.004471569200918324
15755,0.004479910942965969
15760,0.004488321782256155
15765,0.004496802192159934
15770,0.004505352651040346
15775,0.004513973642309692
15780,0.004522665654491785
15785,0.0045314291812804325
15790,0.004540264721602983
15795,0.004549172779682443
15800,0.0045581538651003955
15805,0.004567208492862767
15810,0.004576337183464156
15815,0.004585540462954776
15820,0.004594818863008042
15825,0.004604172920988442
15830,0.004613603180022048
15835,0.004623110189065214
15840,0.00463269450297789
15845,0.004642356682595248
15850,0.004652097294801472
15855,0.004661916912605104
15860,0.004671816115213514
15865,0.004681795488112145
15870,0.004691855623140772
15875,0.0047019971185738784
15880,0.004712220579200603
15885,0.004722526616407778
15890,0.0047329158482611695
15895,0.004743388899591708
15900,0.004753946402079333
15905,0.004764588994341573
15910,0.004775317322020233
15915,0.0047861320378724025
15920,0.004797033801859894
15925,0.004808023281243327
15930,0.00481910115067436
15935,0.004830268092292254
15940,0.004841524795819368
15945,0.00485287195866042
15950,0.004864310286001439
15955,0.004875840490911678
15960,0.004887463294446066
15965,0.004899179425749702
15970,0.004910989622164382
15975,0.004922894629335911
15980,0.004934895201324169
15985,0.0049469921007130055
15990,0.004959186098725324
15995,0.004971477975335234
16000,0.004983868519387636
16005,0.004996358528713554
16010,0.005008948810252691
16015,0.005021640180175324
16020,0.0050344334640030014
16025,0.005047329496743145
16030,0.005060329123006757
16035,0.005073433197146009
16040,0.0050866425833849035
16045,0.005099958155950472
16050,0.005113380799215938
16055,0.005126911407831847
16060,0.005140550886874755
16065,0.005154300151984661
16070,0.005168160129514079
16075,0.005182131756675584
16080,0.005196215981692202
16085,0.005210413763949659
16090,0.00522472607415371
16095,0.005239153894486875
16100,0.005253698218770437
16105,0.00526836005262635
16110,0.0052831404136448054
16115,0.005298040331553032
16120,0.005313060848385753
16125,0.005328203018661485
16130,0.0053434679095594045
16135,0.005358856601099684
16140,0.005374370186327218
16145,0.0053900097714986986
16150,0.005405776476272368
16155,0.0054216714339001175
16160,0.005437695791425233
16165,0.005453850709882215
16170,0.00547013736449783
16175,0.005486556944900398
16180,0.005503110655327899
16185,0.005519799714843163
16190,0.005536625357550685
16195,0.005553588832816669
16200,0.005570691405497636
16205,0.005587934356164869
16210,0.005605318981340711
16215,0.005622846593734451
16220,0.005640518522483476
16225,0.005658336113397097
16230,0.005676300729211629
16235,0.005694413749837232
16240,0.005712676572621748
16245,0.005731090612611457
16250,0.005749657302821262
16255,0.005768378094504114
16260,0.0057872544574308765
16265,0.005806287880172898
16270,0.005825479870387704
16275,0.005844831955114063
16280,0.005864345681067264
16285,0.0058840226149459735
16290,0.005903864343737402
16295,0.005923872475034922
16300,0.005944048637355851
16305,0.00596439448046908
16310,0.0059849116757280775
16315,0.006005601916405395
16320,0.0060264669180403905
16325,0.0060475084187892
16330,0.006068728179781435
16335,0.0060901279854825305
16340,0.006111709644069077
16345,0.006133474987800276
16350,0.006155425873407626
16355,0.006177564182482828
16360,0.006199891821879741
16365,0.00622241072412127
16370,0.006245122847806816
16375,0.006268030178047215
16380,0.006291134726883924
16385,0.006314438533731582
16390,0.006337943665824137
16395,0.006361652218671399
16400,0.006385566316521746
16405,0.006409688112836656
16410,0.006434019790768374
16415,0.006458563563659365
16420,0.006483321675535018
16425,0.006508296401621175
16430,0.006533490048857737
16435,0.006558904956438312
16440,0.006584543496343331
16445,0.006610408073898362
16450,0.006636501128331904
16455,0.006662825133352504
16460,0.006689382597733671
16465,0.006716176065910414
16470,0.0067432081185890905
16475,0.006770481373366949
16480,0.0067979984853679025
16485,0.006825762147887282
16490,0.006853775093051567
16495,0.00688204009249218
16500,0.006910559958030736
16505,0.006939337542379416
16510,0.006968375739858715
16515,0.006997677487120827
16520,0.00702724576389979
16525,0.007057083593769525
16530,0.00708719404491594
16535,0.007117580230934879
16540,0.007148245311631207
16545,0.0071791924938534755
16550,0.007210425032328499
16555,0.007241946230523846
16560,0.0072737594415261935
16565,0.007305868068934691
16570,0.007338275567779582
16575,0.007370985445455061
16580,0.00740400126267611
16585,0.007437326634442077
16590,0.007470965231054512
16595,0.007504920779114447
16600,0.007539197062568231
16605,0.007573797923772046
16610,0.007608727264570954
16615,0.007643989047412082
16620,0.007679587296472543
16625,0.0077155260996127776
16630,0.007751809606393249
16635,0.007788442034017671
16640,0.007825427665419932
16645,0.007862770851311587
16650,0.007900476011472089
16655,0.007938547636069463
16660,0.00797699028700756
16665,0.008015808599306342
16670,0.008055007282511776
16675,0.008094591122137448
16680,0.008134564981139925
16685,0.00817493380142651
16690,0.008215702605398304
16695,0.008256876497527297
16700,0.00829846066597133
16705,0.008340460384226372
16710,0.008382881012812414
16715,0.008425728001004364
16720,0.008469006888602942
16725,0.008512723307739625
16730,0.008556882984734492
16735,0.008601491741984317
16740,0.008646555499922918
16745,0.008692080278971894
16750,0.008738072201608205
16755,0.008784537494432216
16760,0.008831482490298706
16765,0.00887891363050209
16770,0.00892683746700986
16775,0.008975260664753574
16780,0.009024190003973224
16785,0.009073632382617425
16790,0.009123594818806124
16795,0.009174084453346533
16800,0.009225108552320994
16805,0.009276674509727564
16810,0.009328789850193626
16815,0.00938146223175569
16820,0.009434699448703577
16825,0.009488509434501514
16830,0.009542900264779178
16835,0.009597880160400104
16840,0.009653457490603534
16845,0.009709640776232506
16850,0.00976643869303606
16855,0.00982386007506325
16860,0.00988191391813877
16865,0.009940609383430932
16870,0.00999995580110889
16875,0.010059962674101919
16880,0.010120639681938551
16885,0.010181996684714074
16890,0.010244043727132654
16895,0.010306791042677272
16900,0.010370249057874236
16905,0.010434428396687505
16910,0.010499339885011245
16915,0.010564994555292837
16920,0.010631403651282264
16925,0.010698578632899471
16930,0.010766531181240546
16935,0.010835273203719176
16940,0.010904816839341773
16945,0.010975174464134626
16950,0.011046358696714253
16955,0.011118382404011772
16960,0.01119125870715875
16965,0.011265000987530215
16970,0.011339622892962926
16975,0.011415138344140725
16980,0.011491561541164003
16985,0.011568906970299732
16990,0.01164718941092841
16995,0.011726423942679616
17000,0.011806625952779436
17005,0.011887811143607565
17010,0.011969995540455372
17015,0.012053195499536972
17020,0.012137427716205268
17025,0.012222709233422651
17030,0.012309057450470036
17035,0.012396490131921498
17040,0.012485025416870946
17045,0.012574681828437578
17050,0.012665478283560492
17055,0.012757434103069875
17060,0.012850569022072055
17065,0.012944903200639395
17070,0.01304045723483511
17075,0.013137252168051717
17080,0.013235309502713564
17085,0.013334651212325585
17090,0.01343529975390167
17095,0.01353727808076408
17100,0.013640609655751413
17105,0.013745318464835454
17110,0.013851429031143666
17115,0.013958966429460032
17120,0.014067956301146144
17125,0.014178424869552512
17130,0.014290398955922936
17135,0.01440390599579369
17140,0.014518974055921532
17145,0.014635631851778807
17150,0.014753908765580621
17155,0.014873834864920827
17160,0.014995440922013206
17165,0.015118758433561558
17170,0.015243819641280923
17175,0.01537065755310533
17180,0.015499305965096457
17185,0.01562979948409056
17190,0.01576217355109785
17195,0.015896464465491592
17200,0.016032709410031327
17205,0.016170946476712834
17210,0.016311214693528475
17215,0.016453554052126364
17220,0.016598005536451084
17225,0.016744611152338038
17230,0.016893413958180604
17235,0.01704445809665125
17240,0.017197788827541687
17245,0.017353452561768654
17250,0.017511496896581193
17255,0.017671970652044514
17260,0.017834923908808108
17265,0.01800040804725547
17270,0.018168475788069873
17275,0.01833918123427997
17280,0.018512579914819634
17285,0.018688728829769137
17290,0.018867686497151363
17295,0.019049513001576993
17300,0.019234270044655184
17305,0.019422020997301708
17310,0.019612830954021405
17315,0.019806766789295042
17320,0.020003897216051926
17325,0.02020429284640907
17330,0.020408026254802872
17335,0.020615172043474395
17340,0.02082580691065266
17345,0.02104000972115
17350,0.02125786158007269
17355,0.02147944590921522
17360,0.021704848526546257
17365,0.021934157728927883
17370,0.02216746437812517
17375,0.02240486199029872
17380,0.022646446829153153
17385,0.02289231800288908
17390,0.023142577565149026
17395,0.02339733062013032
17400,0.023656685432096376
17405,0.023920753539434788
17410,0.02418964987356163
17415,0.024463492882805558
17420,0.02474240466161988
17425,0.025026511085278213
17430,0.025315941950408215
17435,0.025610831121585808
17440,0.02591131668432602
17445,0.02621754110478284
17450,0.026529651396466958
17455,0.02684779929438276
17460,0.027172141436906636
17465,0.02750283955584025
17470,0.02784006067502599
17475,0.028183977317996402
17480,0.028534767725099778
17485,0.02889261608060249
17490,0.029257712750276936
17495,0.029630254530076557
17500,0.030010444906413018
17505,0.030398494328699677
17510,0.030794620494819527
17515,0.031199048650190284
17520,0.03161201190117457
17525,0.03203375154362796
17530,0.0324645174074133
17535,0.0329045682177257
17540,0.03335417197423502
17545,0.03381360634895453
17550,0.03428315910400006
17555,0.0347631285302035
17560,0.03525382390794959
17565,0.03575556599139175
17570,0.03626868751741095
17575,0.03679353374077396
17580,0.03733046299704436
17585,0.037879847294800616
17590,0.03844207293895573
17595,0.03901754118700851
17600,0.03960666894022952
17605,0.04020988947176975
17610,0.04082765319409252
17615,0.04146042846806984
17620,0.042108702456120216
17625,0.0427729820224518
17630,0.043453794683045416
17635,0.04415168960859915
17640,0.04486723868377357
17645,0.04560103762630574
17650,0.04635370716972548
17655,0.0471258943138862
17660,0.04791827364755542
17665,0.04873154874784369
17670,0.04956645366138569
17675,0.050423754472783605
17680,0.05130425096592181
17685,0.052208778384475484
17690,0.0531382092981721
17695,0.0540934555819223
17700,0.05507547051550746
17705,0.05608525101200814
17710,0.05712383998382326
17715,0.058192328855707603
17720,0.05929186023509172
17725,0.06042363075057445
17730,0.06158889407045896
17735,0.06278896411393432
17740,0.06402521846855735
17745,0.06529910202885254
17750,0.06661213087161445
17755,0.06796589638519702
17760,0.06936206967086052
17765,0.07080240623618898
17770,0.07228875100157224
17775,0.07382304364292216
17780,0.07540732429504339
17785,0.07704373964241806
17790,0.0787345494258306
17795,0.08048213339584732
17800,0.0822889987460183
17805,0.08415778806167316
17810,0.08609128782262915
17815,0.08809243750091737
17820,0.09016433929789708
17825,0.09231026856827929
17830,0.09453368498201643
17835,0.09683824447851126
17840,0.09922781207182363
17845,0.10170647556877797
17850,0.10427856026691128
17855,0.10694864470238286
17860,0.10972157752331263
17865,0.11260249556744525
17870,0.11559684322751998
17875,0.11871039319242288
17880,0.12194926865433982
17885,0.12531996707746407
17890,0.12882938562444723
17895,0.1324848483395562
17900,0.13629413518736133
17905,0.14026551304388007
17910,0.14440776873391784
17915,0.14873024420086933
17920,0.15324287388527413
17925,0.15795622437133877
17930,0.1628815363412495
17935,0.16803076884531895
17940,0.17341664585791874
17945,0.17905270503845827
17950,0.18495334854882206
17955,0.19113389569628572
17960,0.19761063706223053
17965,0.20440088964235842
17970,0.2115230523554378
17975,0.21899666106767438
17980,0.22684244201862633
17985,0.2350823622146956
17990,0.243739674963308
17995,0.252838958238563
18000,0.26240614298980786
18005,0.2724685277957021
18010,0.28305477542285457
18015,0.29419488583544334
18020,0.3059201390050801
18025,0.3182629994601559
18030,0.3312569728762847
18035,0.3449364031217354
18040,0.3593361960415185
18045,0.3744914538793333
18050,0.39043700167537165
18055,0.40720678426809054
18060,0.42483310984891615
18065,0.4433457135417897
18070,0.462770612540633
18075,0.48312872336605156
18080,0.5044342124007515
18085,0.5266925538476667
18090,0.5498982756099761
18095,0.5740323845703438
18100,0.5990594797220532
18105,0.6249245860686207
18110,0.6515497754913357
18115,0.6788306838179221
18120,0.7066330861144385
18125,0.7347897532982559
18130,0.7630978788085726
18135,0.7913174276609959
18140,0.8191708116629245
18145,0.8463443204189439
18150,0.8724917220813327
18155,0.8972403743661891
18160,0.9202000424324468
18165,0.9409744012253966
18170,0.9591749147301917
18175,0.9744364593489511
18180,0.9864337371234438
18185,0.9948972636803126
18190,0.9996275751697372
18195,1.000506325890799
18200,0.9975031647176837
18205,0.9906776677631418
18210,0.9801761128655202
18215,0.9662234264719327
18220,0.949111124320847
18225,0.9291824258359875
18230,0.9068159007219456
18235,0.8824089961057182
18240,0.8563626208929659
18245,0.8290676824682317
18250,0.800894140209393
18255,0.7721828161502398
18260,0.7432399266253774
18265,0.7143340927145804
18270,0.6856954576748726
18275,0.6575164795518121
18280,0.629953962640772
18285,0.6031319256748735
18290,0.577144961615534
18295,0.5520618106371201
18300,0.5279289347787017
18305,0.5047739437317416
18310,0.48260877309465744
18315,0.46143255810476796
18320,0.4412341775975474
18325,0.4219944659112806
18330,0.4036881060484092
18335,0.3862852271943014
18340,0.36975273506340367
18345,0.3540554057294512
18350,0.3391567735782635
18355,0.325019842581059
18360,0.3116076477943171
18365,0.2988836912775212
18370,0.2868122737532192
18375,0.27535874052813614
18380,0.26448965754567433
18385,0.2541729310275294
18390,0.24437788201089622
18395,0.23507528519936133
18400,0.22623737991790333
18405,0.21783785956572813
18410,0.2098518447845634
18415,0.20225584456769083
18420,0.19502770870966263
18425,0.18814657431300152
18430,0.18159280850377724
18435,0.1753479490459151
18440,0.16939464416727737
18445,0.16371659260526206
18450,0.15829848463119467
18455,0.15312594461659856
18460,0.1481854755438356
18465,0.1434644057394744
18470,0.13895083800874403
18475,0.1346336012722797
18480,0.13050220474644886
18485,0.12654679466236537
18490,0.12275811348458962
18495,0.11912746156492474
18500,0.11564666114829725
18505,0.1123080226356099
18510,0.10910431299961298
18515,0.10602872624623297
18520,0.10307485581097653
18525,0.10023666878111981
18530,0.09750848183496363
18535,0.09488493879346091
18540,0.09236098968232292
18545,0.08993187120726856
18550,0.08759308854958811
18555,0.08534039839390904
18560,0.0831697931049605
18565,0.08107748597495205
18570,0.0790598974677466
18575,0.07711364239097784
18580,0.07523551793135354
18585,0.07342249249303198
18590,0.07167169528252669
18595,0.06998040658796044
18600,0.0683460487038162
18605,0.06676617745580667
18610,0.06523847428366569
18615,0.06376073884287352
18620,0.062330882088755674
18625,0.060946919809366326
18630,0.05960696657583622
18635,0.05830923008105936
18640,0.05705200583988356
18645,0.055833672225812626
18650,0.05465268582099744
18655,0.0535075770580508
18660,0.0523969461338213
18665,0.0513194591764808
18670,0.05027384464898027
18675,0.04925888997267906
18680,0.04827343835674774
18685,0.04731638581920617
18690,0.04638667838715049
18695,0.04548330946427301
18700,0.044605317354603186
18705,0.0437517829323829
18710,0.04292182744844799
18715,0.0421146104643948
18720,0.041329327906261204
18725,0.040565210230099825
18730,0.03982152069233495
18735,0.03909755371826777
18740,0.03839263336255465
18745,0.03770611185597768
18750,0.037037368232994354
18755,0.03638580703532646
18760,0.03575085708662346
18765,0.0351319703341045
18770,0.034528620752997896
18775,0.033940303310012396
18780,0.03336653298230578
18785,0.03280684382864245
18790,0.03226078810963252
18795,0.03172793545422311
18800,0.031207872069610235
18805,0.030700199992197884
18810,0.030204536377089388
18815,0.029720512823998513
18820,0.02924777473745463
18825,0.028785980719317456
18830,0.02833480199186236
18835,0.027893921849640915
18840,0.027463035138553134
18845,0.027041847760603904
18850,0.026630076202920336
18855,0.026227447089737663
18860,0.025833696756041958
18865,0.025448570841736944
18870,0.025071823905238873
18875,0.024703219055397296
18880,0.02434252760084006
18885,0.02398952871576882
18890,0.0236440091213664
18895,0.023305762781972883
18900,0.022974590615279223
18905,0.022650300215826875
18910,0.022332705591089658
18915,0.02202162690951653
18920,0.021716890259954873
18925,0.021418327421791363
18930,0.021125775645399213
18935,0.020839077442245436
18940,0.020558080384272488
18945,0.020282636912051726
18950,0.02001260415127035
18955,0.01974784373719169
18960,0.019488221646633826
18965,0.019233608037159886
18970,0.018983877093104392
18975,0.018738906878108683
18980,0.018498579193866133
18985,0.018262779444780053
18990,0.018031396508240337
18995,0.0178043226102952
19000,0.017581453206406094
19005,0.017362686867113702
19010,0.017147925168337314
19015,0.016937072586134444
19020,0.016730036395685335
19025,0.01652672657433123
19030,0.016327055708478717
19035,0.016130938904184596
19040,0.01593829370128356
19045,0.01574903999086248
19050,0.015563099935979688
19055,0.015380397895434725
19060,0.0152008603505079
19065,0.015024415834498456
19070,0.014850994864958509
19075,0.014680529878509692
19080,0.014512955168115816
19085,0.014348206822731384
19090,0.014186222669194134
19095,0.014026942216297435
19100,0.013870306600926358
19105,0.013716258536185556
19110,0.013564742261431754
19115,0.01341570349413078
19120,0.013269089383462331
19125,0.01312484846560746
19130,0.012982930620646867
19135,0.0128432870309934
19140,0.012705870141321494
19145,0.012570633619895922
19150,0.01243753232130458
19155,0.01230652225045075
19160,0.012177560527849081
19165,0.012050605356102383
19170,0.011925615987555078
19175,0.011802552693048132
19180,0.011681376731762963
19185,0.011562050322084825
19190,0.011444536613457838
19195,0.01132879965918238
19200,0.011214804390177652
19205,0.011102516589546762
19210,0.010991902868055521
19215,0.010882930640394023
19220,0.0107755681022368
19225,0.01066978420805368
19230,0.01056554864964808
19235,0.010462831835395198
19240,0.010361604870164536
19245,0.010261839535872938
19250,0.010163508272686231
19255,0.010066584160804184
19260,0.009971040902844
19265,0.009876852806773884
19270,0.009783994769381407
19275,0.009692442260283124
19280,0.009602171306416494
19285,0.009513158477025031
19290,0.009425380869108371
19295,0.009338816093326763
19300,0.009253442260334714
19305,0.009169237967541433
19310,0.009086182286268963
19315,0.009004254749309363
19320,0.008923435338850549
19325,0.00884370447477652
19330,0.008765043003312828
19335,0.008687432186015214
19340,0.008610853689084829
19345,0.008535289573003783
19350,0.00846072228247656
19355,0.008387134636665473
19360,0.00831450981971799
19365,0.008242831371565252
19370,0.00817208317899287
19375,0.008102249466968766
19380,0.00803331479022412
19385,0.007965264025070832
19390,0.00789808236146255
19395,0.00783175529527074
19400,0.007766268620795024
19405,0.0077016084234718864
19410,0.007637761072796502
19415,0.007574713215443395
19420,0.007512451768576429
19425,0.007450963913348754
19430,0.007390237088582997
19435,0.00733025898462345
19440,0.007271017537361118
19445,0.007212500922422118
19450,0.007154697549514003
19455,0.007097596056926917
19460,0.007041185306184065
19465,0.006985454376838372
19470,0.006930392561407206
19475,0.00687598936044506
19480,0.00682223447774464
19485,0.006769117815671945
19490,0.006716629470620838
19495,0.006664759728586301
19500,0.006613499060861653
19505,0.006562838119838538
19510,0.006512767734929929
19515,0.006463278908585005
19520,0.006414362812419958
19525,0.00636601078344021
19530,0.006318214320367054
19535,0.006270965080053381
19540,0.006224254873992216
19545,0.006178075664920784
19550,0.006132419563499589
19555,0.0060872788250853705
19560,0.006042645846581886
19565,0.005998513163368753
19570,0.005954873446311472
19575,0.005911719498839159
19580,0.0058690442514614735
19585,0.005826840769592039
19590,0.005785102234898981
19595,0.005743821953326206
19600,0.00570299334984224
19605,0.005662609965935414
19610,0.005622665457158931
19615,0.005583153590743317
19620,0.005544068243264587
19625,0.005505403398366153
19630,0.005467153144539646
19635,0.005429311672956368
19640,0.0053918732753515455
19645,0.005354832341958883
19650,0.005318183359495109
19655,0.005281920909189335
19660,0.005246039664862638
19665,0.005210534391052111
19670,0.005175399941175444
19675,0.005140631255742659
19680,0.005106223360608011
19685,0.005072171365261205
19690,0.005038470461161569
19695,0.005005115920105357
19700,0.004972103092635855
19705,0.0049394274064878535
19710,0.0049070843650670815
19715,0.004875069545964487
19720,0.00484337859950479
19725,0.004812007247328623
19730,0.004780951281005275
19735,0.004750206560677118
19740,0.004719769013734086
19745,0.004689634633518778
19750,0.0046597994780631395
19755,0.004630259668841258
19760,0.004601011389566752
19765,0.004572050885006606
19770,0.004543374459820938
19775,0.004514978477431877
19780,0.004486859358915826
19785,0.00445901358191845
19790,0.004431437679595322
19795,0.004404128239575602
19800,0.0043770819029464655
19805,0.004350295363258047
19810,0.004323765365557653
19815,0.004297488705432871
19820,0.004271462228084366
19825,0.0042456828274161015
19830,0.004220147445141274
19835,0.004194853069912493
19840,0.004169796736466422
19845,0.004144975524788423
19850,0.004120386559294723
19855,0.004096027008029359
19860,0.004071894081881902
19865,0.004047985033816967
19870,0.004024297158124386
19875,0.004000827789680319
19880,0.0039775743032263436
19885,0.003954534112664454
19890,0.003931704670361846
19895,0.003909083466475883
19900,0.003886668028287826
19905,0.0038644559195528303
19910,0.003842444739863274
19915,0.003820632124022715
19920,0.003799015741434856
19925,0.003777593295503546
19930,0.0037563625230453822
19935,0.0037353211937130285
19940,0.00371446710943226
19945,0.003693798103846789
19950,0.0036733120417778054
19955,0.0036530068186913962
19960,0.0036328803601784077
19965,0.0036129306214419126
19970,0.0035931555867988185
19975,0.003573553269186912
19980,0.0035541217096857316
19985,0.003534858977040467
19990,0.0035157631672039545
19995,0.003496832402880042
20000,0.0034780648330780934
20005,0.00345945863267827
20010,0.0034410120020010684
20015,0.0034227231663896333
20020,0.003404590375795939
20025,0.003386611904377916
20030,0.003368786050101435
20035,0.003351111134352738
20040,0.0033335855015576496
20045,0.003316207518804268
20050,0.0032989755754760292
20055,0.0032818880828958917
20060,0.003264943473965462
20065,0.0032481402028243065
20070,0.0032314767445042174
20075,0.0032149515945972436
20080,0.0031985632689281525
20085,0.0031823103032297116
20090,0.0031661912528293274
20095,0.0031502046923364427
20100,0.003134349215339007
20105,0.0031186234341034295
20110,0.0031030259792819916
20115,0.003087555499623165
20120,0.003072210661689528
20125,0.003056990149579268
20130,0.0030418926646525127
20135,0.003026916925264638
20140,0.003012061666501633
20145,0.002997325639922425
20150,0.0029827076133039313
20155,0.002968206370392819
20160,0.002953820710659578
20165,0.002939549449057747
20170,0.002925391415788502
20175,0.0029113454560669863
20180,0.002897410429895224
20185,0.002883585211837888
20190,0.002869868690801176
20195,0.002856259769817437
20200,0.002842757365831543
20205,0.0028293604094934166
20210,0.0028160678449507875
20215,0.002802878629648755
20220,0.0027897917341313037
20225,0.0027768061418463703
20230,0.002763920848954223
20235,0.0027511348641386197
20240,0.002738447208423291
20245,0.0027258569149888907
20250,0.0027133630289938
20255,0.0027009646074000614
20260,0.0026886607187987842
20265,0.0026764504432417106
20270,0.0026643328720729197
20275,0.0026523071077665123
20280,0.002640372263762407
20285,0.0026285274643100594
20290,0.0026167718443118773
20295,0.002605104549168477
20300,0.0025935247346292904
20305,0.0025820315666428106
20310,0.0025706242212120826
20315,0.0025593018842494848
20320,0.0025480637514368803
20325,0.0025369090280857156
20330,0.0025258369290011274
20335,0.002514846678347706
20340,0.0025039375095160976
20345,0.0024931086649944085
20350,0.0024823593962394765
20355,0.0024716889635507397
20360,0.0024610966359474313
20365,0.002450581691046
20370,0.002440143414940238
20375,0.002429781102084045
20380,0.002419494055174107
20385,0.0024092815850373225
20390,0.0023991430105168594
20395,0.0023890776583626126
20400,0.0023790848631223805
20405,0.0023691639670339174
20410,0.0023593143199202565
20415,0.0023495352790858285
20420,0.0023398262092143404
20425,0.0023301864822680976
20430,0.0023206154773893163
20435,0.002311112580802541
20440,0.0023016771857189595
20445,0.0022923086922418522
20450,0.0022830065072738572
20455,0.0022737700444255505
20460,0.0022645987239251005
20465,0.002255491972529941
20470,0.0022464492234392625
20475,0.0022374699162080194
20480,0.0022285534966628804
20485,0.0022196994168180452
20490,0.002210907135559851
20495,0.0022021761154978293
20500,0.002193505827492556
20505,0.0021848957475022624
20510,0.0021763453572749038
20515,0.002167854144272386
20520,0.002159421601595836
20525,0.0021510472279116996
20530,0.0021427305273792074
20535,0.0021344710095787477
20540,0.0021262681894415447
20545,0.002118121587180105
20550,0.0021100307282198457
20555,0.002101995143131997
20560,0.002094014367566865
20565,0.002086087942188507
20570,0.0020782154126108596
20575,0.0020703963293335435
20580,0.0020626302476798755
20585,0.0020549167277349087
20590,0.002047255334285095
20595,0.002039645636758119
20600,0.0020320872091641744
20605,0.002024579630037999
20610,0.00201712248238139
20615,0.0020097153536068613
20620,0.0020023578354823276
20625,0.001995049524076001
20630,0.0019877900197025292
20635,0.0019805789268699282
20640,0.001973415854227142
20645,0.0019663004145119446
20650,0.001959232224500631
20655,0.0019522109049574165
20660,0.0019452360805849748
20665,0.001938307379975748
20670,0.001931424435563864
20675,0.0019245868835776694
20680,0.0019177943639928656
20685,0.0019110465204868366
20690,0.001904343000392794
20695,0.0018976834546554208
20700,0.0018910675377860665
20705,0.001884494907819976
20710,0.001877965226273042
20715,0.0018714781580992824
20720,0.001865033371649295
20725,0.0018586305386294392
20730,0.001852269334060655
20735,0.0018459494362388477
20740,0.0018396705266954677
20745,0.0018334322901582569
20750,0.0018272344145134755
20755,0.0018210765907672964
20760,0.00181495851300916
20765,0.001808879878374747
20770,0.0018028403870095299
20775,0.001796839742033155
20780,0.0017908776495041614
20785,0.001784953818384961
20790,0.001779067960507651
20795,0.001773219790540154
20800,0.0017674090259528542
20805,0.0017616353869848395
20810,0.0017558985966130767
20815,0.0017501983805185521
20820,0.0017445344670558825
20825,0.0017389065872210649
20830,0.0017333144746216817
20835,0.0017277578654457996
20840,0.0017222364984322285
20845,0.0017167501148411116
20850,0.0017112984584243195
20855,0.0017058812753972074
20860,0.001700498314409815
20865,0.0016951493265188642
20870,0.0016898340651601827
20875,0.0016845522861215893
20880,0.001679303747515588
20885,0.0016740882097530227
20890,0.001668905435516917
20895,0.0016637551897363636
20900,0.001658637239561356
20905,0.001653551354337513
20910,0.0016484973055802443
20915,0.0016434748669517361
20920,0.00163848381423591
20925,0.0016335239253144533
20930,0.0016285949801435782
20935,0.0016236967607303847
20940,0.0016188290511100051
20945,0.0016139916373231818
20950,0.0016091843073933704
20955,0.0016044068513051543
20960,0.001599659060981894
20965,0.0015949407302647122
20970,0.00159025165489082
20975,0.0015855916324729105
20980,0.0015809604624780775
20985,0.00157635794620767
20990,0.0015717838867765504
20995,0.0015672380890944023
21000,0.0015627203598443274
21005,0.0015582305074648107
21010,0.001553768342130146
21015,0.0015493336757309854
21020,0.0015449263218561802
21025,0.0015405460957751674
21030,0.0015361928144167663
21035,0.0015318662963554575
21040,0.001527566361789821
21045,0.0015232928325271682
21050,0.001519045531965592
21055,0.0015148242850766015
21060,0.001510628918389399
21065,0.0015064592599710923
21070,0.0015023151394156263
21075,0.0014981963878219029
21080,0.0014941028377810377
21085,0.0014900343233594886
21090,0.0014859906800837605
21095,0.001481971744924429
21100,0.0014779773562814025
21105,0.001474007353968208
21110,0.0014700615791980506
21115,0.0014661398745679846
21120,0.001462242084045293
21125,0.0014583680529524571
21130,0.0014545176279536101
21135,0.0014506906570401136
21140,0.001446886989516445
21145,0.0014431064759877646
21150,0.0014393489683447347
21155,0.0014356143197515841
21160,0.0014319023846323306
21165,0.0014282130186575352
21170,0.001424546078732272
21175,0.0014209014229826314
21180,0.0014172789107436176
21185,0.0014136784025466395
21190,0.0014100997601073759
21195,0.0014065428463134843
21200,0.0014030075252130353
21205,0.0013994936620023632
21210,0.0013960011230144712
21215,0.0013925297757078168
21220,0.0013890794886545934
21225,0.0013856501315297263
